date,cg_market_cap,cg_volume,price,open,high,low,close,volume,value,classification,inflation rate,sentiment_votes_up_percentage,sentiment_votes_down_percentage,market_cap_rank,circulating_supply,total_supply,max_supply
2024-07-17,0.0,561.2371756604979,3.343685822432706e-13,3.343685822432706e-13,3.343685822432706e-13,3.343685822432706e-13,3.343685822432706e-13,561.2371756604979,69.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-18,0.0,31.58970522246814,3.326159496642412e-13,3.326159496642412e-13,3.326159496642412e-13,3.326159496642412e-13,3.326159496642412e-13,31.58970522246814,61.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-20,0.0,2.075137798647797,3.79199963266938e-13,3.79199963266938e-13,3.79199963266938e-13,3.79199963266938e-13,3.79199963266938e-13,2.075137798647797,74.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-21,0.0,2.075137798647797,3.79199963266938e-13,3.79199963266938e-13,3.79199963266938e-13,3.79199963266938e-13,3.79199963266938e-13,2.075137798647797,74.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-22,0.0,16.614711453927367,3.4849647736179756e-13,3.4849647736179756e-13,3.4849647736179756e-13,3.4849647736179756e-13,3.4849647736179756e-13,16.614711453927367,70.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-25,0.0,66.8945391755907,3.3514367281454406e-13,3.3514367281454406e-13,3.3514367281454406e-13,3.3514367281454406e-13,3.3514367281454406e-13,66.8945391755907,68.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-26,0.0,66.8945391755907,3.3514367281454406e-13,3.3514367281454406e-13,3.3514367281454406e-13,3.3514367281454406e-13,3.3514367281454406e-13,66.8945391755907,68.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-27,0.0,59.27256038829697,3.323124961661832e-13,3.323124961661832e-13,3.323124961661832e-13,3.323124961661832e-13,3.323124961661832e-13,59.27256038829697,72.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-28,0.0,7.511017716276242,3.3361418354094297e-13,3.3361418354094297e-13,3.3361418354094297e-13,3.3361418354094297e-13,3.3361418354094297e-13,7.511017716276242,71.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-29,0.0,69.6477053723705,3.346981030684426e-13,3.346981030684426e-13,3.346981030684426e-13,3.346981030684426e-13,3.346981030684426e-13,69.6477053723705,74.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-30,0.0,20.07771070644242,3.279419978780666e-13,3.279419978780666e-13,3.279419978780666e-13,3.279419978780666e-13,3.279419978780666e-13,20.07771070644242,67.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-07-31,0.0,20.066128405567785,3.2775281680337195e-13,3.2775281680337195e-13,3.2775281680337195e-13,3.2775281680337195e-13,3.2775281680337195e-13,20.066128405567785,61.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-01,0.0,2.0192374230743133,3.3011144371800125e-13,3.3011144371800125e-13,3.3011144371800125e-13,3.3011144371800125e-13,3.3011144371800125e-13,2.0192374230743133,52.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-02,0.0,2.0192374230743133,3.3011144371800125e-13,3.3011144371800125e-13,3.3011144371800125e-13,3.3011144371800125e-13,3.3011144371800125e-13,2.0192374230743133,57.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-03,0.0,21.015157082844087,2.9909977071710126e-13,2.9909977071710126e-13,2.9909977071710126e-13,2.9909977071710126e-13,2.9909977071710126e-13,21.015157082844087,37.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-04,0.0,21.015157082844087,2.9909977071710126e-13,2.9909977071710126e-13,2.9909977071710126e-13,2.9909977071710126e-13,2.9909977071710126e-13,21.015157082844087,34.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-05,0.0,2.0754083930359752,2.5619279624530663e-13,2.5619279624530663e-13,2.5619279624530663e-13,2.5619279624530663e-13,2.5619279624530663e-13,2.0754083930359752,26.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-06,0.0,2.0754083930359752,2.5619279624530663e-13,2.5619279624530663e-13,2.5619279624530663e-13,2.5619279624530663e-13,2.5619279624530663e-13,2.0754083930359752,17.0,Extreme Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-07,0.0,56.21806237413309,2.7705047075461853e-13,2.7705047075461853e-13,2.7705047075461853e-13,2.7705047075461853e-13,2.7705047075461853e-13,56.21806237413309,29.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-08,0.0,51.036220364317096,2.825595592918235e-13,2.825595592918235e-13,2.825595592918235e-13,2.825595592918235e-13,2.825595592918235e-13,51.036220364317096,20.0,Extreme Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-09,0.0,9.411448374711794,2.8190655334799236e-13,2.8190655334799236e-13,2.8190655334799236e-13,2.8190655334799236e-13,2.8190655334799236e-13,9.411448374711794,48.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-10,0.0,24.642841614045924,2.9411091465264517e-13,2.9411091465264517e-13,2.9411091465264517e-13,2.9411091465264517e-13,2.9411091465264517e-13,24.642841614045924,40.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-11,0.0,6.770517136588859,3.0089394528111863e-13,3.0089394528111863e-13,3.0089394528111863e-13,3.0089394528111863e-13,3.0089394528111863e-13,6.770517136588859,39.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-12,0.0,6.837590687990627,3.0387481440797266e-13,3.0387481440797266e-13,3.0387481440797266e-13,3.0387481440797266e-13,3.0387481440797266e-13,6.837590687990627,25.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-13,0.0,67.56595652797282,2.9817590566240536e-13,2.9817590566240536e-13,2.9817590566240536e-13,2.9817590566240536e-13,2.9817590566240536e-13,67.56595652797282,31.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-14,0.0,43.84638120557854,2.9967288395199044e-13,2.9967288395199044e-13,2.9967288395199044e-13,2.9967288395199044e-13,2.9967288395199044e-13,43.84638120557854,30.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-15,0.0,48.22636943666594,2.993255784622094e-13,2.993255784622094e-13,2.993255784622094e-13,2.993255784622094e-13,2.993255784622094e-13,48.22636943666594,29.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-16,0.0,15.885517134027948,2.97797965552103e-13,2.97797965552103e-13,2.97797965552103e-13,2.97797965552103e-13,2.97797965552103e-13,15.885517134027948,27.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-17,0.0,81.423604420228,3.1331847030545816e-13,3.1331847030545816e-13,3.1331847030545816e-13,3.1331847030545816e-13,3.1331847030545816e-13,81.423604420228,25.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-18,0.0,81.423604420228,3.1331847030545816e-13,3.1331847030545816e-13,3.1331847030545816e-13,3.1331847030545816e-13,3.1331847030545816e-13,81.423604420228,31.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-19,0.0,9.857564413821121,3.0875339020326164e-13,3.0875339020326164e-13,3.0875339020326164e-13,3.0875339020326164e-13,3.0875339020326164e-13,9.857564413821121,28.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-20,0.0,212.48123792453876,3.2788010380027596e-13,3.2788010380027596e-13,3.2788010380027596e-13,3.2788010380027596e-13,3.2788010380027596e-13,212.48123792453876,30.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-21,0.0,212.55017653880367,3.2798648307508535e-13,3.2798648307508535e-13,3.2798648307508535e-13,3.2798648307508535e-13,3.2798648307508535e-13,212.55017653880367,26.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-22,0.0,2.9477540228331276,3.2739828892809307e-13,3.2739828892809307e-13,3.2739828892809307e-13,3.2739828892809307e-13,3.2739828892809307e-13,2.9477540228331276,39.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-23,0.0,3.1154056874657545,3.3620828574464384e-13,3.3620828574464384e-13,3.3620828574464384e-13,3.3620828574464384e-13,3.3620828574464384e-13,3.1154056874657545,34.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-24,0.0,208.86542489331734,3.3749925026894214e-13,3.3749925026894214e-13,3.3749925026894214e-13,3.3749925026894214e-13,3.3749925026894214e-13,208.86542489331734,56.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-25,0.0,5.9610570996152035,3.2655824067561566e-13,3.2655824067561566e-13,3.2655824067561566e-13,3.2655824067561566e-13,3.2655824067561566e-13,5.9610570996152035,54.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-26,0.0,8.06126202168138,3.227259076816994e-13,3.227259076816994e-13,3.227259076816994e-13,3.227259076816994e-13,3.227259076816994e-13,8.06126202168138,55.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-27,0.0,26.468283841403455,3.1147922219724103e-13,3.1147922219724103e-13,3.1147922219724103e-13,3.1147922219724103e-13,3.1147922219724103e-13,26.468283841403455,48.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-28,0.0,10.00070055170103,3.114814220910558e-13,3.114814220910558e-13,3.114814220910558e-13,3.114814220910558e-13,3.114814220910558e-13,10.00070055170103,30.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-29,0.0,1.6840924317481274,3.0549693413446317e-13,3.0549693413446317e-13,3.0549693413446317e-13,3.0549693413446317e-13,3.0549693413446317e-13,1.6840924317481274,29.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-30,0.0,11.310959059999833,3.033919595733204e-13,3.033919595733204e-13,3.033919595733204e-13,3.033919595733204e-13,3.033919595733204e-13,11.310959059999833,34.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-08-31,0.0,3.982232557836107,3.0275130252547414e-13,3.0275130252547414e-13,3.0275130252547414e-13,3.0275130252547414e-13,3.0275130252547414e-13,3.982232557836107,29.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-01,0.0,2.2837323241263237,3.023779887153272e-13,3.023779887153272e-13,3.023779887153272e-13,3.023779887153272e-13,3.023779887153272e-13,2.2837323241263237,26.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-02,0.0,3.7255806597585184,2.930434280076328e-13,2.930434280076328e-13,2.930434280076328e-13,2.930434280076328e-13,2.930434280076328e-13,3.7255806597585184,26.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-03,0.0,198.92334871359068,2.9997195770280754e-13,2.9997195770280754e-13,2.9997195770280754e-13,2.9997195770280754e-13,2.9997195770280754e-13,198.92334871359068,26.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-04,0.0,4.949348225009866,2.9410021893608944e-13,2.9410021893608944e-13,2.9410021893608944e-13,2.9410021893608944e-13,2.9410021893608944e-13,4.949348225009866,27.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-05,0.0,4.8539829367659975,2.884334218395143e-13,2.884334218395143e-13,2.884334218395143e-13,2.884334218395143e-13,2.884334218395143e-13,4.8539829367659975,29.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-06,0.0,11.644704160321254,2.8227995458171207e-13,2.8227995458171207e-13,2.8227995458171207e-13,2.8227995458171207e-13,2.8227995458171207e-13,11.644704160321254,22.0,Extreme Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-07,0.0,10.404401116523674,2.7477110003974473e-13,2.7477110003974473e-13,2.7477110003974473e-13,2.7477110003974473e-13,2.7477110003974473e-13,10.404401116523674,23.0,Extreme Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-08,0.0,10.44172108209687,2.757566875694015e-13,2.757566875694015e-13,2.757566875694015e-13,2.757566875694015e-13,2.757566875694015e-13,10.44172108209687,29.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-09,0.0,15.015166743158902,2.934186543733645e-13,2.934186543733645e-13,2.934186543733645e-13,2.934186543733645e-13,2.934186543733645e-13,15.015166743158902,26.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-10,0.0,15.015166743158902,2.934186543733645e-13,2.934186543733645e-13,2.934186543733645e-13,2.934186543733645e-13,2.934186543733645e-13,15.015166743158902,33.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-15,0.0,21.11922015907682,3.157370874686387e-13,3.157370874686387e-13,3.157370874686387e-13,3.157370874686387e-13,3.157370874686387e-13,21.11922015907682,51.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-16,0.0,21.11922015907682,3.157370874686387e-13,3.157370874686387e-13,3.157370874686387e-13,3.157370874686387e-13,3.157370874686387e-13,21.11922015907682,39.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-17,0.0,9.28598927761747,3.1102886900217906e-13,3.1102886900217906e-13,3.1102886900217906e-13,3.1102886900217906e-13,3.1102886900217906e-13,9.28598927761747,33.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-21,0.0,9.315566177095814,3.2972117554783253e-13,3.2972117554783253e-13,3.2972117554783253e-13,3.2972117554783253e-13,3.2972117554783253e-13,9.315566177095814,54.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-22,0.0,9.315566177095814,3.2972117554783253e-13,3.2972117554783253e-13,3.2972117554783253e-13,3.2972117554783253e-13,3.2972117554783253e-13,9.315566177095814,52.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-23,0.0,4.581053694547911,3.318862277355251e-13,3.318862277355251e-13,3.318862277355251e-13,3.318862277355251e-13,3.318862277355251e-13,4.581053694547911,50.0,Neutral,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-24,0.0,1.3576019837491924,3.3413090356210823e-13,3.3413090356210823e-13,3.3413090356210823e-13,3.3413090356210823e-13,3.3413090356210823e-13,1.3576019837491924,54.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-25,0.0,35.699247722348666,3.4520541872575163e-13,3.4520541872575163e-13,3.4520541872575163e-13,3.4520541872575163e-13,3.4520541872575163e-13,35.699247722348666,59.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-26,0.0,29.38682706688725,3.3610205983467107e-13,3.3610205983467107e-13,3.3610205983467107e-13,3.3610205983467107e-13,3.3610205983467107e-13,29.38682706688725,50.0,Neutral,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-27,0.0,10.088097400407282,3.485583517861927e-13,3.485583517861927e-13,3.485583517861927e-13,3.485583517861927e-13,3.485583517861927e-13,10.088097400407282,61.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-28,0.0,10.088097400407282,3.485583517861927e-13,3.485583517861927e-13,3.485583517861927e-13,3.485583517861927e-13,3.485583517861927e-13,10.088097400407282,64.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-29,0.0,1.5222089489284298,3.446684198250465e-13,3.446684198250465e-13,3.446684198250465e-13,3.446684198250465e-13,3.446684198250465e-13,1.5222089489284298,63.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-09-30,0.0,112.21489005370859,3.4625651440908503e-13,3.4625651440908503e-13,3.4625651440908503e-13,3.4625651440908503e-13,3.4625651440908503e-13,112.21489005370859,61.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-01,0.0,9.47431619598683,3.308489428515058e-13,3.308489428515058e-13,3.308489428515058e-13,3.308489428515058e-13,3.308489428515058e-13,9.47431619598683,50.0,Neutral,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-02,0.0,9.530484978745692,3.3281039125713284e-13,3.3281039125713284e-13,3.3281039125713284e-13,3.3281039125713284e-13,3.3281039125713284e-13,9.530484978745692,42.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-03,0.0,35.23048144499409,3.174122646204646e-13,3.174122646204646e-13,3.174122646204646e-13,3.174122646204646e-13,3.174122646204646e-13,35.23048144499409,37.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-04,0.0,42.50749385015568,3.232394041682134e-13,3.232394041682134e-13,3.232394041682134e-13,3.232394041682134e-13,3.232394041682134e-13,42.50749385015568,41.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-05,0.0,19.16370021096473,3.2997074030523076e-13,3.2997074030523076e-13,3.2997074030523076e-13,3.2997074030523076e-13,3.2997074030523076e-13,19.16370021096473,49.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-06,0.0,19.123097235370686,3.292716167660461e-13,3.292716167660461e-13,3.292716167660461e-13,3.292716167660461e-13,3.292716167660461e-13,19.123097235370686,50.0,Neutral,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-07,0.0,5.53435034407228,3.3531479092125753e-13,3.3531479092125753e-13,3.3531479092125753e-13,3.3531479092125753e-13,3.3531479092125753e-13,5.53435034407228,50.0,Neutral,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-08,0.0,1.2231651005461306,3.362743922267972e-13,3.362743922267972e-13,3.362743922267972e-13,3.362743922267972e-13,3.362743922267972e-13,1.2231651005461306,49.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-09,0.0,1.0644679662374563,3.419417111533386e-13,3.419417111533386e-13,3.419417111533386e-13,3.419417111533386e-13,3.419417111533386e-13,1.0644679662374563,49.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-10,0.0,1.0644679662374563,3.419417111533386e-13,3.419417111533386e-13,3.419417111533386e-13,3.419417111533386e-13,3.419417111533386e-13,1.0644679662374563,39.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-11,0.0,57.838029093461614,3.408566143295126e-13,3.408566143295126e-13,3.408566143295126e-13,3.408566143295126e-13,3.408566143295126e-13,57.838029093461614,32.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-12,0.0,57.838029093461614,3.408566143295126e-13,3.408566143295126e-13,3.408566143295126e-13,3.408566143295126e-13,3.408566143295126e-13,57.838029093461614,49.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-13,0.0,61.65691709723421,3.4860164441219553e-13,3.4860164441219553e-13,3.4860164441219553e-13,3.4860164441219553e-13,3.4860164441219553e-13,61.65691709723421,50.0,Neutral,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-14,0.0,61.83977538386385,3.496355056951552e-13,3.496355056951552e-13,3.496355056951552e-13,3.496355056951552e-13,3.496355056951552e-13,61.83977538386385,48.0,Fear,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-17,0.0,33.53301737639167,3.527329046338757e-13,3.527329046338757e-13,3.527329046338757e-13,3.527329046338757e-13,3.527329046338757e-13,33.53301737639167,71.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-18,0.0,33.53301737639167,3.527329046338757e-13,3.527329046338757e-13,3.527329046338757e-13,3.527329046338757e-13,3.527329046338757e-13,33.53301737639167,73.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-21,0.0,5.36115674336665,3.598375671255215e-13,3.598375671255215e-13,3.598375671255215e-13,3.598375671255215e-13,3.598375671255215e-13,5.36115674336665,72.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-22,0.0,5.36115674336665,3.598375671255215e-13,3.598375671255215e-13,3.598375671255215e-13,3.598375671255215e-13,3.598375671255215e-13,5.36115674336665,70.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-23,0.0,6.516070645339972,3.5700923916333326e-13,3.5700923916333326e-13,3.5700923916333326e-13,3.5700923916333326e-13,3.5700923916333326e-13,6.516070645339972,71.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-24,0.0,19.82837692251756,3.4872379107692165e-13,3.4872379107692165e-13,3.4872379107692165e-13,3.4872379107692165e-13,3.4872379107692165e-13,19.82837692251756,69.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-25,0.0,19.66135642114709,3.5343469837104103e-13,3.5343469837104103e-13,3.5343469837104103e-13,3.5343469837104103e-13,3.5343469837104103e-13,19.66135642114709,72.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-26,0.0,19.63877874356132,3.5302883956371773e-13,3.5302883956371773e-13,3.5302883956371773e-13,3.5302883956371773e-13,3.5302883956371773e-13,19.63877874356132,72.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-27,0.0,6.003630418544947,3.443049236938399e-13,3.443049236938399e-13,3.443049236938399e-13,3.443049236938399e-13,3.443049236938399e-13,6.003630418544947,74.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-28,0.0,7.035107939972491,3.4775689757726614e-13,3.4775689757726614e-13,3.4775689757726614e-13,3.4775689757726614e-13,3.4775689757726614e-13,7.035107939972491,72.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-29,0.0,3.5398839540500844,3.5624912896250646e-13,3.5624912896250646e-13,3.5624912896250646e-13,3.5624912896250646e-13,3.5624912896250646e-13,3.5398839540500844,72.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-30,0.0,23.259034432262403,3.569716220636845e-13,3.569716220636845e-13,3.569716220636845e-13,3.569716220636845e-13,3.569716220636845e-13,23.259034432262403,77.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-10-31,0.0,23.053944586274316,3.538239739872188e-13,3.538239739872188e-13,3.538239739872188e-13,3.538239739872188e-13,3.538239739872188e-13,23.053944586274316,77.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-11-01,0.0,1.966353866647955,3.295851507326253e-13,3.295851507326253e-13,3.295851507326253e-13,3.295851507326253e-13,3.295851507326253e-13,1.966353866647955,75.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-11-03,0.0,14.208691700216376,3.3120752833582144e-13,3.3120752833582144e-13,3.3120752833582144e-13,3.3120752833582144e-13,3.3120752833582144e-13,14.208691700216376,74.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-11-04,0.0,14.229386219292403,3.316899218353697e-13,3.316899218353697e-13,3.316899218353697e-13,3.316899218353697e-13,3.316899218353697e-13,14.229386219292403,70.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-11-05,0.0,7.678770110477258,3.2816157621664115e-13,3.2816157621664115e-13,3.2816157621664115e-13,3.2816157621664115e-13,3.2816157621664115e-13,7.678770110477258,70.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-11-06,0.0,46.843819327758915,3.3330093038638697e-13,3.3330093038638697e-13,3.3330093038638697e-13,3.3330093038638697e-13,3.3330093038638697e-13,46.843819327758915,70.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-11-07,0.0,7.741340662377282,3.5231021459596895e-13,3.5231021459596895e-13,3.5231021459596895e-13,3.5231021459596895e-13,3.5231021459596895e-13,7.741340662377282,77.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-11-08,0.0,7.741340662377282,3.5231021459596895e-13,3.5231021459596895e-13,3.5231021459596895e-13,3.5231021459596895e-13,3.5231021459596895e-13,7.741340662377282,75.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-11-10,0.0,1.5883661112159688,3.6943310612076514e-13,3.6943310612076514e-13,3.6943310612076514e-13,3.6943310612076514e-13,3.6943310612076514e-13,1.5883661112159688,78.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-11-11,0.0,1.5883661112159688,3.6943310612076514e-13,3.6943310612076514e-13,3.6943310612076514e-13,3.6943310612076514e-13,3.6943310612076514e-13,1.5883661112159688,76.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-11-12,0.0,1.5796265230219106,3.74732440880142e-13,3.74732440880142e-13,3.74732440880142e-13,3.74732440880142e-13,3.74732440880142e-13,1.5796265230219106,80.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-11-13,0.0,1.571071247984919,3.727028857604421e-13,3.727028857604421e-13,3.727028857604421e-13,3.727028857604421e-13,3.727028857604421e-13,1.571071247984919,84.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-11-15,0.0,28.448971715384822,3.6468075491359687e-13,3.6468075491359687e-13,3.6468075491359687e-13,3.6468075491359687e-13,3.6468075491359687e-13,28.448971715384822,80.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
2024-11-16,0.0,28.448971715384822,3.6468075491359687e-13,3.6468075491359687e-13,3.6468075491359687e-13,3.6468075491359687e-13,3.6468075491359687e-13,28.448971715384822,86.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,1e+17,1e+17
